source_file,constraint_name,from_table,from_columns,to_table,to_columns,match_type
dbo.VR_GRID_CONFIG_COLUMN.sql,FK_GRID_COL_TO_GRID_CFG,VR_GRID_CONFIG_COLUMN,GRID_CONFIG_ID,VR_GRID_CONFIG,ID,ALTER_TABLE_FK
dbo.VR_MENU_NODE.sql,FK_VR_MENU,VR_MENU_NODE,"MENU_ID, LOCALE",VR_MENU,"ID, LOCALE",ALTER_TABLE_FK
dbo.V_HISTORY.sql,FK_VFO_00245,V_HISTORY,CATEGORY_ID,V_HISTORY_CATEGORY,ID,ALTER_TABLE_FK
dbo.WAREHOUSE.sql,FK_WAREHOUSE_CNTRY,WAREHOUSE,COUNTRY_ID,COUNTRY,ID,ALTER_TABLE_FK
dbo.WAREHOUSE.sql,FKEY9467,WAREHOUSE,CUSTOMER_ID,CUSTOMER,ID,ALTER_TABLE_FK
dbo.WAREHOUSE.sql,FKEY9330,WAREHOUSE,DEF_LBL_FORMAT_ID,LABEL_FORMAT,ID,ALTER_TABLE_FK
dbo.WAREHOUSE.sql,FK_WAREHOUSE_CNTRY,WAREHOUSE,"ID, DEF_RECEIVING_WIP_LOC_ID",WIP_MAT_LOCATION,"WAREHOUSE_ID, ID",ALTER_TABLE_FK
dbo.WAREHOUSE.sql,FK_WAREHOUSE_TO_SITE,WAREHOUSE,"ID, DEF_WIP_LOC_ID",WIP_MAT_LOCATION,"WAREHOUSE_ID, ID",ALTER_TABLE_FK
dbo.WAREHOUSE.sql,FK_WAREHOUSE_WIP_MAT_LOC,WAREHOUSE,REGION_ID,REGION,ID,ALTER_TABLE_FK
dbo.WAREHOUSE.sql,FK_WAREHOUSE_RCV_WIP_MAT_LOC,WAREHOUSE,SITE_ID,SITE,ID,ALTER_TABLE_FK
dbo.WAREHOUSE.sql,FKEY9611,WAREHOUSE,VENDOR_ID,VENDOR,ID,ALTER_TABLE_FK
dbo.WAREHOUSE_ADDRESS.sql,FKEY9620,WAREHOUSE_ADDRESS,WAREHOUSE_ID,WAREHOUSE,ID,ALTER_TABLE_FK
dbo.WBS.sql,FK_WBS_DEPT_00,WBS,DEF_DEPARTMENT_ID,DEPARTMENT,ID,ALTER_TABLE_FK
dbo.WIP_BALANCE.sql,FKEY9116,WIP_BALANCE,BUR_GL_ACCT_ID,ACCOUNT,ID,ALTER_TABLE_FK
dbo.WIP_BALANCE.sql,FKEY9118,WIP_BALANCE,CURRENCY_ID,CURRENCY,ID,ALTER_TABLE_FK
dbo.WIP_BALANCE.sql,FKEY9115,WIP_BALANCE,LAB_GL_ACCT_ID,ACCOUNT,ID,ALTER_TABLE_FK
dbo.WIP_BALANCE.sql,FK_WIPBAL_TO_SITE,WIP_BALANCE,MAT_GL_ACCT_ID,ACCOUNT,ID,ALTER_TABLE_FK
dbo.WIP_BALANCE.sql,FKEY9117,WIP_BALANCE,SER_GL_ACCT_ID,ACCOUNT,ID,ALTER_TABLE_FK
dbo.WIP_BALANCE.sql,FK_WIPBAL_TO_SITE,WIP_BALANCE,SITE_ID,SITE,ID,ALTER_TABLE_FK
dbo.WIP_ISSUE_DETAIL.sql,FKEY9450,WIP_ISSUE_DETAIL,CURRENCY_ID,CURRENCY,ID,ALTER_TABLE_FK
dbo.WIP_ISSUE_DETAIL.sql,FKEY9004,WIP_ISSUE_DETAIL,"WORKORDER_TYPE, WORKORDER_BASE_ID, WORKORDER_LOT_ID, WORKORDER_SPLIT_ID, WORKORDER_SUB_ID",WORK_ORDER,"TYPE, BASE_ID, LOT_ID, SPLIT_ID, SUB_ID",ALTER_TABLE_FK
dbo.WIP_ISSUE_DIST.sql,FKEY0194,WIP_ISSUE_DIST,CURRENCY_ID,CURRENCY,ID,ALTER_TABLE_FK
dbo.WIP_ISSUE_DIST.sql,FKEY0005,WIP_ISSUE_DIST,GL_ACCOUNT_ID,ACCOUNT,ID,ALTER_TABLE_FK
dbo.WIP_ISSUE_DIST.sql,FK_WPIDST_BATCH,WIP_ISSUE_DIST,SITE_ID,SITE,ID,ALTER_TABLE_FK
dbo.WIP_ISSUE_DIST.sql,FK_WPIDST_BATCH,WIP_ISSUE_DIST,"SITE_ID, BATCH_ID",JOURNAL_BATCH,"SITE_ID, ID",ALTER_TABLE_FK
dbo.WIP_LABOR_DETAIL.sql,FKEY9448,WIP_LABOR_DETAIL,CURRENCY_ID,CURRENCY,ID,ALTER_TABLE_FK
dbo.WIP_LABOR_DETAIL.sql,FKEY9005,WIP_LABOR_DETAIL,"WORKORDER_TYPE, WORKORDER_BASE_ID, WORKORDER_LOT_ID, WORKORDER_SPLIT_ID, WORKORDER_SUB_ID",WORK_ORDER,"TYPE, BASE_ID, LOT_ID, SPLIT_ID, SUB_ID",ALTER_TABLE_FK
dbo.WIP_MAT_LOCATION.sql,FK_WIP_LOC_WH,WIP_MAT_LOCATION,WAREHOUSE_ID,WAREHOUSE,ID,ALTER_TABLE_FK
dbo.WIP_PAYB_DETAIL.sql,FKEY9447,WIP_PAYB_DETAIL,CURRENCY_ID,CURRENCY,ID,ALTER_TABLE_FK
dbo.WIP_PAYB_DETAIL.sql,FKEY9007,WIP_PAYB_DETAIL,"WORKORDER_TYPE, WORKORDER_BASE_ID, WORKORDER_LOT_ID, WORKORDER_SPLIT_ID, WORKORDER_SUB_ID",WORK_ORDER,"TYPE, BASE_ID, LOT_ID, SPLIT_ID, SUB_ID",ALTER_TABLE_FK
dbo.WIP_RECEIPT_DETAIL.sql,FKEY9451,WIP_RECEIPT_DETAIL,CURRENCY_ID,CURRENCY,ID,ALTER_TABLE_FK
dbo.WIP_RECEIPT_DETAIL.sql,FKEY9008,WIP_RECEIPT_DETAIL,"WORKORDER_TYPE, WORKORDER_BASE_ID, WORKORDER_LOT_ID, WORKORDER_SPLIT_ID, WORKORDER_SUB_ID",WORK_ORDER,"TYPE, BASE_ID, LOT_ID, SPLIT_ID, SUB_ID",ALTER_TABLE_FK
dbo.WIP_RECEIPT_DIST.sql,FKEY0195,WIP_RECEIPT_DIST,CURRENCY_ID,CURRENCY,ID,ALTER_TABLE_FK
dbo.WIP_RECEIPT_DIST.sql,FKEY0006,WIP_RECEIPT_DIST,GL_ACCOUNT_ID,ACCOUNT,ID,ALTER_TABLE_FK
dbo.WIP_RECEIPT_DIST.sql,FK_WPRDST_BATCH,WIP_RECEIPT_DIST,SITE_ID,SITE,ID,ALTER_TABLE_FK
dbo.WIP_RECEIPT_DIST.sql,FK_WPRDST_BATCH,WIP_RECEIPT_DIST,"SITE_ID, BATCH_ID",JOURNAL_BATCH,"SITE_ID, ID",ALTER_TABLE_FK
dbo.WIP_SERVICE_DETAIL.sql,FKEY9449,WIP_SERVICE_DETAIL,CURRENCY_ID,CURRENCY,ID,ALTER_TABLE_FK
dbo.WIP_SERVICE_DETAIL.sql,FKEY9006,WIP_SERVICE_DETAIL,"WORKORDER_TYPE, WORKORDER_BASE_ID, WORKORDER_LOT_ID, WORKORDER_SPLIT_ID, WORKORDER_SUB_ID",WORK_ORDER,"TYPE, BASE_ID, LOT_ID, SPLIT_ID, SUB_ID",ALTER_TABLE_FK
dbo.WIP_SPLIT_DETAIL.sql,FKEY9452,WIP_SPLIT_DETAIL,CURRENCY_ID,CURRENCY,ID,ALTER_TABLE_FK
dbo.WIP_SPLIT_DETAIL.sql,FKEY9011,WIP_SPLIT_DETAIL,"WORKORDER_TYPE, WORKORDER_BASE_ID, WORKORDER_LOT_ID, WORKORDER_SPLIT_ID, WORKORDER_SUB_ID",WORK_ORDER,"TYPE, BASE_ID, LOT_ID, SPLIT_ID, SUB_ID",ALTER_TABLE_FK
dbo.WIP_TRANSACTION.sql,FK_WIP_TRANS_MOVE_REQUEST_LINE,WIP_TRANSACTION,DEPARTMENT_ID,DEPARTMENT,ID,ALTER_TABLE_FK
dbo.WIP_TRANSACTION.sql,FK_WIP_TRANS_TO_DEPARTMENT,WIP_TRANSACTION,EMPLOYEE_ID,EMPLOYEE,ID,ALTER_TABLE_FK
dbo.WIP_TRANSACTION.sql,FK_WIP_TRANS_MOVE_REQUEST_LINE,WIP_TRANSACTION,"MOVE_REQUEST_ID, MOVE_REQUEST_LINE_NO",MOVE_REQUEST_LINE,"MOVE_REQUEST_ID, LINE_NO",ALTER_TABLE_FK
dbo.WIP_TRANSACTION.sql,FK_WIP_TRANS_TO_EMPLOYEE,WIP_TRANSACTION,PART_ID,PART,ID,ALTER_TABLE_FK
dbo.WIP_TRANSACTION.sql,FK_WIP_TRANS_TO_PART,WIP_TRANSACTION,RESOURCE_ID,SHOP_RESOURCE,ID,ALTER_TABLE_FK
dbo.WIP_TRANSACTION.sql,FK_WIP_TRANS_TO_SHOP_RESOURCE,WIP_TRANSACTION,SITE_ID,SITE,ID,ALTER_TABLE_FK
dbo.WIP_TRANSACTION.sql,FK_WIP_TRANS_TO_SITE,WIP_TRANSACTION,"WAREHOUSE_ID, LOCATION_ID",WIP_MAT_LOCATION,"WAREHOUSE_ID, ID",ALTER_TABLE_FK
dbo.WIP_TRANSACTION.sql,FK_WIP_TRANS_TO_WIP_MAT_LOC,WIP_TRANSACTION,"WORKORDER_TYPE, WORKORDER_BASE_ID, WORKORDER_LOT_ID, WORKORDER_SPLIT_ID, WORKORDER_SUB_ID",WORK_ORDER,"TYPE, BASE_ID, LOT_ID, SPLIT_ID, SUB_ID",ALTER_TABLE_FK
dbo.WORKORDER_AUDIT.sql,FKEY0296,WORKORDER_AUDIT,SCHEDULE_ID,SCHEDULE,ID,ALTER_TABLE_FK
dbo.WORKORDER_BINARY.sql,FKEY0134,WORKORDER_BINARY,"WORKORDER_TYPE, WORKORDER_BASE_ID, WORKORDER_LOT_ID, WORKORDER_SPLIT_ID, WORKORDER_SUB_ID",WORK_ORDER,"TYPE, BASE_ID, LOT_ID, SPLIT_ID, SUB_ID",ALTER_TABLE_FK
dbo.WORKORD_MILESTONE.sql,FKEY9109,WORKORD_MILESTONE,BUR_GL_ACCT_ID,ACCOUNT,ID,ALTER_TABLE_FK
dbo.WORKORD_MILESTONE.sql,FKEY9108,WORKORD_MILESTONE,LAB_GL_ACCT_ID,ACCOUNT,ID,ALTER_TABLE_FK
dbo.WORKORD_MILESTONE.sql,FKEY9108,WORKORD_MILESTONE,MAT_GL_ACCT_ID,ACCOUNT,ID,ALTER_TABLE_FK
dbo.WORKORD_MILESTONE.sql,FKEY9110,WORKORD_MILESTONE,SER_GL_ACCT_ID,ACCOUNT,ID,ALTER_TABLE_FK
dbo.WORK_ORDER.sql,FK_WO_TO_SITE,WORK_ORDER,DEF_LBL_FORMAT_ID,LABEL_FORMAT,ID,ALTER_TABLE_FK
dbo.WORK_ORDER.sql,FK_WO_TO_SITE,WORK_ORDER,PART_ID,PART,ID,ALTER_TABLE_FK
dbo.WORK_ORDER.sql,FK_WO_TO_SITE,WORK_ORDER,SITE_ID,SITE,ID,ALTER_TABLE_FK
dbo.WORK_ORDER_SCHED.sql,FKEY0105,WORK_ORDER_SCHED,PART_ID,PART,ID,ALTER_TABLE_FK
dbo.WORK_ORDER_SCHED.sql,FKEY0105,WORK_ORDER_SCHED,SCHEDULE_ID,SCHEDULE,ID,ALTER_TABLE_FK
dbo.WO_SCH_PRIORITY.sql,FKEY9375,WO_SCH_PRIORITY,SCHEDULE_ID,SCHEDULE,ID,ALTER_TABLE_FK
dbo.WO_SCH_PRIORITY.sql,FKEY9375,WO_SCH_PRIORITY,"WORKORDER_TYPE, WORKORDER_BASE_ID, WORKORDER_LOT_ID, WORKORDER_SPLIT_ID, WORKORDER_SUB_ID",WORK_ORDER,"TYPE, BASE_ID, LOT_ID, SPLIT_ID, SUB_ID",ALTER_TABLE_FK
